namaKab,originalFilename,namaPartai,id,noUrut,nama,stringJenisKelamin,idPartai,idDapil,idPro
MAMUJU,JUNAEDI HAFID.jpeg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,228594,1,JUNAEDI HAFID,Laki-Laki,3,320,75425
POLEWALI MANDAR,MUH. SALEH.jpeg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,228239,2,MUH. SALEH,Laki-Laki,3,320,75425
MAMUJU,IRMAWATI.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,234423,3,"IRMAWATI, SH",Perempuan,3,320,75425
POLEWALI MANDAR,MAENUNIS.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,228003,4,MAENUNIS AMIN,Laki-Laki,3,320,75425
POLEWALI MANDAR,HJ. HERLINA.jpeg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,260159,5,HJ. HERLINA S. SATULI,Perempuan,3,320,75425
MAMUJU,JUMRIANI.jpeg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,263567,6,JUMRIANI,Perempuan,3,320,75425
POLEWALI MANDAR,IRBAD.jpeg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,141384,7,"M. IRBAD KAIMUDDIN, S.Pi",Laki-Laki,3,320,75425
MAMUJU UTARA,Burhanuddin.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,238912,1,Drs.. BURHANUDDIN,Laki-Laki,3,321,75425
MAJENE,H ITOL SYAIFUL TONDRA.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,247643,2,"Drs. H. ITOL SYAIFUL TONRA, MM",Laki-Laki,3,321,75425
MAJENE,HJ ASNAH.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,53570,3,HJ. ASNAH,Perempuan,3,321,75425
MAJENE,DSC_0072 copy.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,53655,4,"H. SYAMSIAR, SH, MM",Laki-Laki,3,321,75425
MAJENE,ANDI INTAN.jpeg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,53519,5,ANDI INTAN,Perempuan,3,321,75425
MAMUJU,AHMAD ISTIQLAL.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,123945,1,AHMAD ISTIQLAL ISMAIL,Laki-Laki,3,322,75425
MAMUJU,RUSLAN.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,106385,2,"RUSLAN, S.Sos",Laki-Laki,3,322,75425
MAMUJU,ROSDIANA MUCHTAR.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,155266,3,"ROSDIANA MUHTAR, S.Sos",Perempuan,3,322,75425
MAMUJU,4x6.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,239307,4,H. AKHMAD MUSTAMIN,Laki-Laki,3,322,75425
MAMUJU,SUDARMONO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,296644,5,"SUDARMONO, SE",Laki-Laki,3,322,75425
MAMUJU,FATIMAH.JPG,PARTAI DEMOKRASI INDONESIA PERJUANGAN,239495,6,FATIMAH,Perempuan,3,322,75425
MAMUJU,4x6.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,296660,7,JABIR,Laki-Laki,3,322,75425
MAMUJU,AGUS YUSUF.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,154760,8,"AGUS YUSUF, S.Pd",Laki-Laki,3,322,75425
MAMUJU,ANIDA.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,154418,9,ANIDA,Perempuan,3,322,75425
MAMUJU,CHARLES.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,123995,1,"CHARLES WISEMAN, SH",Laki-Laki,3,323,75425
MAMUJU TENGAH,MUHAMMAD BASRI.jpeg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,198590,2,"Drs.. MUHAMMAD BASRI, SH., M.Si",Laki-Laki,3,323,75425
MAMUJU TENGAH,TIAGS ASTARY.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,268084,3,TIAGS ASTARY,Perempuan,3,323,75425
MAMUJU,NAFSYAH NILDA.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,246194,4,"HJ. NAFSYAH NILDA, S.Km",Perempuan,3,323,75425
MAMUJU UTARA,"RAYU, SE.jpg",PARTAI DEMOKRASI INDONESIA PERJUANGAN,217587,1,"RAYU, SE",Laki-Laki,3,324,75425
MAMUJU UTARA,ANNISA.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,140708,2,"ANNISA, S.Pd",Perempuan,3,324,75425
MAMUJU UTARA,MAHFUD.jpeg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,127912,3,"MAHFUD S, ST",Laki-Laki,3,324,75425
MAMUJU UTARA,RUSTAM.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,149886,4,"RUSTAM MANAN, ST",Laki-Laki,3,324,75425
MAMUJU UTARA,PUTU NETRIASIH.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,140862,5,NI PUTU NETRIASIH,Perempuan,3,324,75425
MAMUJU UTARA,RIAN 1.JPG,PARTAI DEMOKRASI INDONESIA PERJUANGAN,140546,6,"RYAN ADITYA MUSBAR, S.Sos.,M.AP",Laki-Laki,3,324,75425
KOTA AMBON,IMG-20180718-WA0000.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,20247,2,"IR. THOBYHEND J.M. SAHUREKA, MT",Laki-Laki,3,325,76096
JAKARTA SELATAN,Foto.pdf,PARTAI DEMOKRASI INDONESIA PERJUANGAN,20280,3,"NATASHYA ALEXANDRA LITAAY, SH, MH",Perempuan,3,325,76096
KOTA AMBON,foto reinhard.pdf,PARTAI DEMOKRASI INDONESIA PERJUANGAN,20189,4,"REINHARD TOUMAHUW, SH",Laki-Laki,3,325,76096
KOTA AMBON,JOHN JOKOHAIL.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,20383,5,IR. JHON JOKOHAEL,Laki-Laki,3,325,76096
KOTA AMBON,IMG-20180719-WA0036.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,274679,6,CHERLY CAROLINA LAISINA/OTHE PATTY,Perempuan,3,325,76096
KOTA AMBON,foto nikolas.pdf,PARTAI DEMOKRASI INDONESIA PERJUANGAN,20405,7,NICHOLAS ALBERTSON RAHALLUS,Laki-Laki,3,325,76096
KOTA AMBON,PAULUS KASTANYA.JPG,PARTAI DEMOKRASI INDONESIA PERJUANGAN,20358,8,"Drs. PAULUS KASTANYA, M.Si",Laki-Laki,3,325,76096
KOTA AMBON,foto jomima.pdf,PARTAI DEMOKRASI INDONESIA PERJUANGAN,274237,9,JEMIMA BATLAJERY,Perempuan,3,325,76096
MALUKU TENGAH,M. T. SALAMPESSY.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,270559,1,MOHAMAD TADI SALAMPESSY,Laki-Laki,3,326,76096
KOTA AMBON,IMG-20180726-WA0010.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,293338,2,ARNY HASSANA SOULISA,Perempuan,3,326,76096
KOTA AMBON,foto.pdf,PARTAI DEMOKRASI INDONESIA PERJUANGAN,20440,3,"NOFERSON HUKUNALA, SP",Laki-Laki,3,326,76096
BURU SELATAN,FOTO.pdf,PARTAI DEMOKRASI INDONESIA PERJUANGAN,20476,4,"SAMI LATBUAL, SH",Laki-Laki,3,326,76096
BURU,foto.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,293830,5,TJE UNI,Perempuan,3,326,76096
KOTA AMBON,EDWIN HUWAE_17.pdf,PARTAI DEMOKRASI INDONESIA PERJUANGAN,272351,1,"EDWIN ADRIAN HUWAE, SH",Laki-Laki,3,327,76096
KOTA AMBON,NANCY PURMIASSA 2.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,20520,2,"NANCY PURMIASA, SPd",Perempuan,3,327,76096
KOTA AMBON,Alex R. Tutuhatunewa_12.pdf,PARTAI DEMOKRASI INDONESIA PERJUANGAN,272777,3,"ALEX ROBERT TUTUHATUNEWA, SH, MSI",Laki-Laki,3,327,76096
KOTA AMBON,WELMA TETELEPTA (1)2.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,274943,4,TINA WELMA TETELEPTA,Perempuan,3,327,76096
MALUKU TENGAH,IMG-20180715-WA0003.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,273883,5,"ALI M. BASRI SALAMPESSY, SH",Laki-Laki,3,327,76096
KOTA AMBON,Foto Thomas.pdf,PARTAI DEMOKRASI INDONESIA PERJUANGAN,272602,6,"THOMAS MATULESSY, SOS",Laki-Laki,3,327,76096
MALUKU TENGAH,foto.JPG,PARTAI DEMOKRASI INDONESIA PERJUANGAN,276329,7,SARMA  JABARMASSE,Perempuan,3,327,76096
MALUKU TENGAH,Foto Ferly.pdf,PARTAI DEMOKRASI INDONESIA PERJUANGAN,272990,9,"FERLY  TAHAPARY, SH",Laki-Laki,3,327,76096
KOTA AMBON,FOTO Modiar.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,273248,10,"MODIARA ELISABETH DOROTEA USMANY, SE",Perempuan,3,327,76096
KOTA AMBON,IBU ANI.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,21267,1,SYARIFAH CHAIRANI BOFTEN,Perempuan,3,328,76096
SERAM BAGIAN TIMUR,foto javet.pdf,PARTAI DEMOKRASI INDONESIA PERJUANGAN,21279,2,JAVET DJEMY PATTISELANNO,Laki-Laki,3,328,76096
KOTA AMBON,Foto masum.pdf,PARTAI DEMOKRASI INDONESIA PERJUANGAN,269015,3,M. MASUM WAILISAHALONG,Laki-Laki,3,328,76096
KOTA AMBON,GRAYCE PATTIASINA_17.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,274939,1,"GREYCE M. PATTIASINA, SP",Perempuan,3,329,76096
KOTA AMBON,DSC_0929.JPG,PARTAI DEMOKRASI INDONESIA PERJUANGAN,269391,2,"SAMSON R. ATAPARY, SH",Laki-Laki,3,329,76096
SERAM BAGIAN BARAT,IMG-20180716-WA0013.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,269861,3,"ZETH Y. B. MARAYATE, S.SOS",Laki-Laki,3,329,76096
KOTA AMBON,DSC_0715.JPG,PARTAI DEMOKRASI INDONESIA PERJUANGAN,270426,5,"SAMSIA HAMPU, SPd",Perempuan,3,329,76096
KOTA AMBON,IMG_8076.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,272398,1,"BENHUR GEORGE WATUBUN, ST",Laki-Laki,3,330,76096
MALUKU TENGGARA,FOTO.pdf,PARTAI DEMOKRASI INDONESIA PERJUANGAN,275201,3,MARIA NARAHAWARIN,Perempuan,3,330,76096
KEPULAUAN ARU,foto portinatus.pdf,PARTAI DEMOKRASI INDONESIA PERJUANGAN,273596,4,"PORTINATUS SELFANAY, S.iP",Laki-Laki,3,330,76096
KOTA AMBON,welem kurnala.pdf,PARTAI DEMOKRASI INDONESIA PERJUANGAN,273089,5,"WELHELM DANIEL KURNALA, SH, M.Si",Laki-Laki,3,330,76096
KOTA TUAL,FATIMA.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,275035,6,FATIMA ABUR,Perempuan,3,330,76096
KOTA TUAL,Foto Maria O.pdf,PARTAI DEMOKRASI INDONESIA PERJUANGAN,274865,7,"MARIA FATIMA OHOILULIN, A.MD",Perempuan,3,330,76096
KOTA AMBON,foto.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,293759,8,"KOLIN LEPPUY, S.Sos",Laki-Laki,3,330,76096
MALUKU TENGGARA BARAT,foto-Andre.jpeg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,272728,1,Drs. ANDREAS  J. W. TABORAT,Laki-Laki,3,331,76096
KOTA AMBON,FRANKOIS ORNO.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,274257,2,"FRANGKOIS KLEMENS ORNO, S.IP",Laki-Laki,3,331,76096
MALUKU TENGGARA BARAT,foto lenora.pdf,PARTAI DEMOKRASI INDONESIA PERJUANGAN,273980,3,LEONORA NUSMESE,Perempuan,3,331,76096
KOTA AMBON,IMG-20180715-WA0006.jpg,PARTAI DEMOKRASI INDONESIA PERJUANGAN,274115,4,YESSY. TH. LOKRA,Laki-Laki,3,331,76096
MALUKU BARAT DAYA,foto.pdf,PARTAI DEMOKRASI INDONESIA PERJUANGAN,273141,5,"YENI ANGRIAWAN, SH",Perempuan,3,331,76096
KOTA PEKANBARU,ERIZAL MULUK.jpg,Partai Golongan Karya,259434,1,Drs. H. ERIZAL MULUK,Laki-Laki,4,111,14086
KOTA PEKANBARU,85d4b2f1-fd02-49f5-96ca-7b35ca1edee4.JPG,Partai Golongan Karya,70070,2,"H. RIZALDY ARIES MAULUDDIN, ST",Laki-Laki,4,111,14086
KOTA PEKANBARU,DSC_7588 oke.jpg,Partai Golongan Karya,18100,3,"HJ. NURAINI, SE",Perempuan,4,111,14086
KOTA PEKANBARU,"SAHRIL, SH. MH.jpg",Partai Golongan Karya,247618,4,"SAHRIL, SH",Laki-Laki,4,111,14086
KOTA PEKANBARU,MARYENIK_PAS POTO.jpg,Partai Golongan Karya,245495,5,"HJ. MARYENIK YANDA, SH",Perempuan,4,111,14086
KOTA PEKANBARU,ASMUI.jpg,Partai Golongan Karya,210680,6,"H. ASMU'I IRAWAN, SH",Laki-Laki,4,111,14086
KOTA PEKANBARU,PARISMAN_PAS POTO.jpg,Partai Golongan Karya,245785,7,"H. PARISMAN IHWAN, SE",Laki-Laki,4,111,14086
KOTA PEKANBARU,LISA WISTIA.jpg,Partai Golongan Karya,273235,8,"LISA WISTYA TANJUNG, S.Sos",Perempuan,4,111,14086
KOTA PEKANBARU,TULUS.jpg,Partai Golongan Karya,263463,9,"H. MOH. TULUS, S.E., M.M",Laki-Laki,4,111,14086
KAMPAR,AHMAD FIKRI.jpg,Partai Golongan Karya,255654,1,"AHMAD FIKRI, S.Ag",Laki-Laki,4,112,14086
KAMPAR,RAMOS.jpg,Partai Golongan Karya,238357,2,RAMOS TEDDY SIANTURI,Laki-Laki,4,112,14086
KAMPAR,UMUL SAADAH.jpg,Partai Golongan Karya,252118,3,"UMUL SA'ADAH, SH",Perempuan,4,112,14086
KAMPAR,ZULKIFLI.jpg,Partai Golongan Karya,152905,4,"ZULKIFLI, SH",Laki-Laki,4,112,14086
KAMPAR,SUZANAH.jpg,Partai Golongan Karya,252616,5,SUZANNAH,Perempuan,4,112,14086
KAMPAR,LASVITA SIAHAAN.jpg,Partai Golongan Karya,265438,6,LASVITA SIAHAAN,Perempuan,4,112,14086
JAKARTA TIMUR,"JUNAIDI,MSi_3175060261080039_FOTO 4X6.jpg",Partai Golongan Karya,264493,7,"JUNAIDI, M.Si",Laki-Laki,4,112,14086
KOTA PEKANBARU,ari nugroho.jpg,Partai Golongan Karya,264336,8,ARI NUGROHO ARSADIANTO,Laki-Laki,4,112,14086
ROKAN HULU,IMG-20180706-WA0028.jpg,Partai Golongan Karya,264506,1,"H. MASGAUL YUNUS, SH, MH",Laki-Laki,4,113,14086
ROKAN HULU,SARI ANTONI.jpg,Partai Golongan Karya,151331,2,"H. SARI ANTONI, SH",Laki-Laki,4,113,14086
ROKAN HULU,EVI JULIANA_PAS POTO1.jpg,Partai Golongan Karya,266151,3,"EVI JULIANA, SE, MM.",Perempuan,4,113,14086
ROKAN HULU,RUSLI.jpg,Partai Golongan Karya,152055,4,"H. RUSLI, S.Sos",Laki-Laki,4,113,14086
KOTA PEKANBARU,SILVIA.jpg,Partai Golongan Karya,267706,5,"SILVIA ERIWATI, Ama.E",Perempuan,4,113,14086
KOTA PEKANBARU,BENARDI.jpg,Partai Golongan Karya,255633,6,BENARDI,Laki-Laki,4,113,14086
KOTA PEKANBARU,KARMILA SARI.jpg,Partai Golongan Karya,235135,1,"KARMILA SARI, S.Kom, MM",Perempuan,4,114,14086
ROKAN HILIR,FUAD AHMAD.jpg,Partai Golongan Karya,229724,2,H. FUAD AHMAD,Laki-Laki,4,114,14086
ROKAN HILIR,DEDI HUMADI.jpg,Partai Golongan Karya,228917,3,DEDI HUMADI,Laki-Laki,4,114,14086
KOTA PEKANBARU,MIRZA NOR.jpg,Partai Golongan Karya,260549,4,"MIRZA NOOR, SH",Laki-Laki,4,114,14086
KOTA PEKANBARU,SOPIA.jpg,Partai Golongan Karya,266210,5,SOPIA DARA SINTA,Perempuan,4,114,14086
KOTA PEKANBARU,RIO PINONDANG.jpg,Partai Golongan Karya,260245,6,"RIO PINONDANG HASIBUAN, S.IP",Laki-Laki,4,114,14086
ROKAN HILIR,SRI WAHYUNI.jpg,Partai Golongan Karya,269866,7,"SRI WAHYUNI LUBIS, S.PD",Perempuan,4,114,14086
BENGKALIS,INDRA GUNAWAN.jpg,Partai Golongan Karya,228817,1,"H. INDRA GUNAWAN EET, S.P., M.H",Laki-Laki,4,115,14086
BENGKALIS,ABDUL VATTAH_PAS POTO.jpg,Partai Golongan Karya,254899,2,"ABDUL VATTAAH ALI HASYIM HARAHAP, SP",Laki-Laki,4,115,14086
KEPULAUAN MERANTI,HAFIZOH.jpg,Partai Golongan Karya,156303,3,"HAFIZOH, S.Ag, MM",Perempuan,4,115,14086
KOTA DUMAI,YANTI KOMALASARI.jpg,Partai Golongan Karya,264936,4,"H. YANTI KOMALASARI, SE, MM",Perempuan,4,115,14086
KOTA DUMAI,ILYAS LABAY.jpg,Partai Golongan Karya,248726,5,"H. ILYAS LABAY, S.Sos, M.M",Laki-Laki,4,115,14086
SIAK,AGUS SALIM.jpg,Partai Golongan Karya,155126,6,"H. AGUS SALIM HL, S.E",Laki-Laki,4,115,14086
KOTA DUMAI,RIDARMIN.jpg,Partai Golongan Karya,256294,7,"Dr. RIDARMIN, S.Kom, M.Kom",Laki-Laki,4,115,14086
BENGKALIS,CHORIAH ELSA_PAS POTO1.jpg,Partai Golongan Karya,278261,8,"CHORIAH ELSA, SKM",Perempuan,4,115,14086
KEPULAUAN MERANTI,AMYURLIS.jpg,Partai Golongan Karya,267532,9,AMYURLIS ALIAS UCOK,Laki-Laki,4,115,14086
BENGKALIS,SITI AISYAH.JPG,Partai Golongan Karya,267234,10,SITI AISYAH,Perempuan,4,115,14086
BENGKALIS,SEHAT ABDI SERAGIH.jpg,Partai Golongan Karya,250584,11,"SEHAT ABDI SARAGIH, ST, MT",Laki-Laki,4,115,14086
KOTA PEKANBARU,FOTO.jpg,Partai Golongan Karya,251418,1,"SEWITRI, SE",Perempuan,4,116,14086
KOTA PEKANBARU,SUMIYANTI.jpg,Partai Golongan Karya,185921,2,"SUMIYANTI, S.Sos, M.Si",Perempuan,4,116,14086
KOTA PEKANBARU,JUNI RAHMAN.jpg,Partai Golongan Karya,263026,3,"JUNI ARDIANTO RACHMAN, SH, MH",Laki-Laki,4,116,14086
PELALAWAN,EKA PUTRA.jpg,Partai Golongan Karya,154542,4,"EKA PUTRA, S.Sos",Laki-Laki,4,116,14086
PELALAWAN,ZULHERMAN_PAS POTO.jpg,Partai Golongan Karya,294755,5,"ZULHERMAN. IR, SE, M.Si",Laki-Laki,4,116,14086
SIAK,MISNAN_PAS POTO.jpeg,Partai Golongan Karya,282246,6,MISNAN DENI MS,Perempuan,4,116,14086
SIAK,MORSE.jpg,Partai Golongan Karya,239902,7,MORSE TARIGAN,Laki-Laki,4,116,14086
PELALAWAN,SILVIANA EKA.jpg,Partai Golongan Karya,155424,8,"SILVIANA EKA VIRGOWATI, SH",Perempuan,4,116,14086
KOTA PEKANBARU,Image (2).jpg,Partai Golongan Karya,231751,1,"DRA. HJ. SEPTINA PRIMAWATI, MM",Perempuan,4,117,14086
KOTA PEKANBARU,01.jpg,Partai Golongan Karya,255165,2,"HJ. SULASTRI. A., S.SOS, MH",Perempuan,4,117,14086
KOTA PEKANBARU,APRIZON.jpg,Partai Golongan Karya,131574,3,"APRIZON, SP",Laki-Laki,4,117,14086
INDRAGIRI HILIR,KARTIKA RONI_PAS POTO.jpeg,Partai Golongan Karya,252181,4,"H. KARTIKA RONI, S.Ag",Laki-Laki,4,117,14086
INDRAGIRI HILIR,YASWAR_PAS POTO.jpg,Partai Golongan Karya,298271,5,"YASWAR APRILIAN, SE, MM",Laki-Laki,4,117,14086
INDRAGIRI HILIR,NURLISA_PAS POTO.JPG,Partai Golongan Karya,268668,6,NURLISA ALFIUNITA,Perempuan,4,117,14086
KOTA PEKANBARU,MARYATI.jpg,Partai Golongan Karya,267983,7,MARYATI,Perempuan,4,117,14086
KOTA PEKANBARU,Image (3).jpg,Partai Golongan Karya,253410,8,"H. NOVRIZON BURMAN, S.I.P",Laki-Laki,4,117,14086
KUANTAN SINGINGI,8.jpg,Partai Golongan Karya,182385,1,H. SUKARMIS,Laki-Laki,4,118,14086
KOTA PEKANBARU,YULISMAN.jpg,Partai Golongan Karya,247215,2,"YULISMAN, S.Si",Laki-Laki,4,118,14086
INDRAGIRI HULU,WISMA.jpg,Partai Golongan Karya,266361,3,"HJ. WISMA HAPPY, SE, MM",Perempuan,4,118,14086
KOTA PEKANBARU,8.jpg,Partai Golongan Karya,257927,4,"INDRA PUTRA, ST",Laki-Laki,4,118,14086
INDRAGIRI HILIR,MARDIANAH.jpg,Partai Golongan Karya,266611,5,"MARDIANAH, S.Sos",Perempuan,4,118,14086
INDRAGIRI HULU,DEDI HENDRA.jpg,Partai Golongan Karya,264272,6,DEDI HENDRA,Laki-Laki,4,118,14086
INDRAGIRI HULU,PAS POTO.jpeg,Partai Golongan Karya,283196,7,ANGGI INDRA,Laki-Laki,4,118,14086
KOTA PEKANBARU,RISMA.jpg,Partai Golongan Karya,265574,8,RISMA HADIYANTI PUTRI,Perempuan,4,118,14086
KOTA JAMBI,IMG_8635.JPG RSLS.jpg,Partai Golongan Karya,101497,1,Dra. HJ. MAIMAZNAH,Perempuan,4,119,15885
KOTA JAMBI,1 (2).JPG,Partai Golongan Karya,91287,2,H. MARDINAL,Laki-Laki,4,119,15885
KOTA JAMBI,IMG_4883 TUSIR.jpg,Partai Golongan Karya,140126,3,Drs. A. RAHMAN,Laki-Laki,4,119,15885
KOTA JAMBI,IMG_4913 TUSIR.jpg,Partai Golongan Karya,196866,4,JEFRI BENTARA PARDEDE,Laki-Laki,4,119,15885
KOTA JAMBI,DSC_0238ok.jpg,Partai Golongan Karya,236032,5,"NAVIC AZED, S.E",Laki-Laki,4,119,15885
KOTA JAMBI,ratna juita_putih.jpg,Partai Golongan Karya,178751,6,"RATNA JUITA, S.E",Perempuan,4,119,15885
KOTA JAMBI,1.jpg,Partai Golongan Karya,298538,7,"CHEN WENDRA, S.H",Laki-Laki,4,119,15885
KOTA JAMBI,IMG_2078 copy.JPG,Partai Golongan Karya,195365,8,Drs. H. MAHMUD ISHAK,Laki-Laki,4,119,15885
KOTA JAMBI,Capture.JPG,Partai Golongan Karya,217505,9,ROSMIAH BUNTARNO,Perempuan,4,119,15885
KOTA JAMBI,IMG_5599.JPG,Partai Golongan Karya,117269,10,"AS'ARI SYAFEII, S.Pd",Laki-Laki,4,119,15885
KOTA JAMBI,0005.jpg,Partai Golongan Karya,118655,1,"H. ISMET KAHAR, S.E",Laki-Laki,4,120,15885
KOTA JAMBI,IMG_3431.JPG,Partai Golongan Karya,121638,2,UMARDHANI USMAN,Laki-Laki,4,120,15885
BATANGHARI,IMG_7904CPY.jpg,Partai Golongan Karya,182837,3,NURAINI ZUBIR,Perempuan,4,120,15885
MUARO JAMBI,10. PAS PHOTO.jpg,Partai Golongan Karya,121113,4,"H. IVAN WIRATA, S.T., M.M., M.T",Laki-Laki,4,120,15885
KOTA JAMBI,_DSC0114okCPY.jpg,Partai Golongan Karya,158943,5,MUHAMMAD NOOR,Laki-Laki,4,120,15885
KOTA JAMBI,DSC_2169 copy.jpg,Partai Golongan Karya,233997,6,DEWI KARNA WATY,Perempuan,4,120,15885
KOTA JAMBI,IMG_8224ok cpy.jpg,Partai Golongan Karya,298734,7,A. BARI JAYA ATMAJA,Laki-Laki,4,120,15885
BATANGHARI,IMG_1719.jpg,Partai Golongan Karya,111075,8,"KEMAS MUHAMAD AMIN, S.Pd",Laki-Laki,4,120,15885
KOTA JAMBI,1cpy.jpg,Partai Golongan Karya,216306,9,GABRIELA MAULIDINA,Perempuan,4,120,15885
MUARO JAMBI,IMG_1849.JPG,Partai Golongan Karya,115463,10,"IRWANSYAH, S.H",Laki-Laki,4,120,15885
KOTA TANGERANG SELATAN,IMG-20180712-WA0006.jpg,Partai Golongan Karya,118881,1,"PINTO JAYANEGARA, B.A., S.Psi., M.Si",Laki-Laki,4,121,15885
KOTA JAMBI,LATAR PUTIH.jpg,Partai Golongan Karya,229452,2,Ir. H. M. BASYARI,Laki-Laki,4,121,15885
SAROLANGUN,SUSI.jpg,Partai Golongan Karya,120709,3,"SUSI APRIYANTI, S.P., M.H",Perempuan,4,121,15885
KOTA JAMBI,IMG-20180713-WA0024copy.jpg,Partai Golongan Karya,138194,4,"H. HEFNI ZEN, S.H",Laki-Laki,4,121,15885
SAROLANGUN,t_5987.JPG,Partai Golongan Karya,112275,5,"LENGGANA SARI, S.E",Perempuan,4,121,15885
KOTA JAMBI,IMG_0501 TUSIRCPY.jpg,Partai Golongan Karya,246132,6,AMRI,Laki-Laki,4,121,15885
SAROLANGUN,thumbnailCPY.jpg,Partai Golongan Karya,298939,7,M. SALEH. Y,Laki-Laki,4,121,15885
KOTA JAMBI,_DSC0173CPY1.jpg,Partai Golongan Karya,217659,8,DYAH KUMALA DEWI. ZM,Perempuan,4,121,15885
KOTA JAMBI,_DSC0195 copy1.jpg,Partai Golongan Karya,209151,9,IDHAM KHALID,Laki-Laki,4,121,15885
KOTA JAMBI,01 .jpg,Partai Golongan Karya,187945,10,ISKANDAR ZULQURNAIN,Laki-Laki,4,121,15885
KOTA JAMBI,1.jpg,Partai Golongan Karya,113247,1,"GUSRIZAL, S.Ag",Laki-Laki,4,122,15885
KOTA JAMBI,2.jpg,Partai Golongan Karya,140076,2,HARYANTO MIFTAH,Laki-Laki,4,122,15885
KOTA JAMBI,putihCPY.jpg,Partai Golongan Karya,175320,3,IDRI YUSNI,Perempuan,4,122,15885
KOTA JAMBI,IMG_6654 copy.jpg,Partai Golongan Karya,104051,4,APRIODITO. U,Laki-Laki,4,122,15885
KOTA SUNGAI PENUH,DSC_0047.jpg  RSLS.jpg,Partai Golongan Karya,228548,5,"RONA AFTAVIA, S.T",Perempuan,4,122,15885
KERINCI,1.jpg,Partai Golongan Karya,176053,6,SYAFRUDDIN,Laki-Laki,4,122,15885
KOTA JAMBI,IMG_4402 TUSIR putih.jpg,Partai Golongan Karya,186074,1,H. MAYLOEDIN ADMANEGARA,Laki-Laki,4,123,15885
KOTA JAMBI,IMG_1236.JPG    .jpg,Partai Golongan Karya,156435,2,DEWI HARTINI,Perempuan,4,123,15885
TEBO,IMG_2728CPY.jpg,Partai Golongan Karya,153778,3,"POPRIANTO, S.E",Laki-Laki,4,123,15885
JAKARTA SELATAN,merah.jpg,Partai Golongan Karya,133082,4,"HESTI ABRI SUSANTI, S.E",Perempuan,4,123,15885
TEBO,002.jpg,Partai Golongan Karya,128178,5,MUHAMMAD AMIN,Laki-Laki,4,123,15885
BUNGO,73540-2e_pp 4x6.jpg,Partai Golongan Karya,167791,6,H. BAMBANG HERMANTO,Laki-Laki,4,123,15885
KOTA JAMBI,01ok.jpg,Partai Golongan Karya,216858,7,"ELSI FITRIANA, S.P",Perempuan,4,123,15885
KOTA JAMBI,SCH_4276cpy.jpg,Partai Golongan Karya,273000,8,ELYUZAR,Laki-Laki,4,123,15885
KOTA JAMBI,toko00346.JPG,Partai Golongan Karya,199168,9,NUNUK SETIYOWATI,Perempuan,4,123,15885
